STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2015
18,125,Indiana,Pike County,12594
18,127,Indiana,Porter County,167688
18,129,Indiana,Posey County,25512
18,131,Indiana,Pulaski County,12889
18,133,Indiana,Putnam County,37585
18,135,Indiana,Randolph County,25172
18,137,Indiana,Ripley County,28701
18,139,Indiana,Rush County,16672
18,141,Indiana,St. Joseph County,268441
18,143,Indiana,Scott County,23744
18,145,Indiana,Shelby County,44478
18,147,Indiana,Spencer County,20715
18,149,Indiana,Starke County,22958
18,151,Indiana,Steuben County,34372
18,153,Indiana,Sullivan County,20928
18,155,Indiana,Switzerland County,10524
18,157,Indiana,Tippecanoe County,185826
18,159,Indiana,Tipton County,15267
18,161,Indiana,Union County,7182
18,163,Indiana,Vanderburgh County,181877
18,165,Indiana,Vermillion County,15692
18,167,Indiana,Vigo County,107896
18,169,Indiana,Wabash County,32138
18,171,Indiana,Warren County,8269
18,173,Indiana,Warrick County,61897
18,175,Indiana,Washington County,27827
18,177,Indiana,Wayne County,67001
18,179,Indiana,Wells County,27964
18,181,Indiana,White County,24293
18,183,Indiana,Whitley County,33406
19,000,Iowa,Iowa,3123899
19,001,Iowa,Adair County,7228
19,003,Iowa,Adams County,3796
19,005,Iowa,Allamakee County,13886
19,007,Iowa,Appanoose County,12529
19,009,Iowa,Audubon County,5773
19,011,Iowa,Benton County,25658
19,013,Iowa,Black Hawk County,133455
19,015,Iowa,Boone County,26643
19,017,Iowa,Bremer County,24722
19,019,Iowa,Buchanan County,21062
19,021,Iowa,Buena Vista County,20493
19,023,Iowa,Butler County,14915
19,025,Iowa,Calhoun County,9818
19,027,Iowa,Carroll County,20498
19,029,Iowa,Cass County,13427
19,031,Iowa,Cedar County,18340
19,033,Iowa,Cerro Gordo County,43017
19,035,Iowa,Cherokee County,11574
19,037,Iowa,Chickasaw County,12097
19,039,Iowa,Clarke County,9259
19,041,Iowa,Clay County,16507
19,043,Iowa,Clayton County,17644
19,045,Iowa,Clinton County,47768
19,047,Iowa,Crawford County,17094
19,049,Iowa,Dallas County,80133
19,051,Iowa,Davis County,8769
19,053,Iowa,Decatur County,8220
19,055,Iowa,Delaware County,17403
19,057,Iowa,Des Moines County,40055
19,059,Iowa,Dickinson County,17111
19,061,Iowa,Dubuque County,97125
19,063,Iowa,Emmet County,9769
19,065,Iowa,Fayette County,20257
19,067,Iowa,Floyd County,15960
19,069,Iowa,Franklin County,10295
19,071,Iowa,Fremont County,6906
19,073,Iowa,Greene County,9027
19,075,Iowa,Grundy County,12435
19,077,Iowa,Guthrie County,10676
19,079,Iowa,Hamilton County,15190
19,081,Iowa,Hancock County,10974
19,083,Iowa,Hardin County,17367
19,085,Iowa,Harrison County,14265
19,087,Iowa,Henry County,19950
19,089,Iowa,Howard County,9410
19,091,Iowa,Humboldt County,9555
19,093,Iowa,Ida County,7028
19,095,Iowa,Iowa County,16401
19,097,Iowa,Jackson County,19444
19,099,Iowa,Jasper County,36827
19,101,Iowa,Jefferson County,17555
19,103,Iowa,Johnson County,144251
19,105,Iowa,Jones County,20466
19,107,Iowa,Keokuk County,10163
19,109,Iowa,Kossuth County,15165
19,111,Iowa,Lee County,35089
19,113,Iowa,Linn County,219916
19,115,Iowa,Louisa County,11185
19,117,Iowa,Lucas County,8682
19,119,Iowa,Lyon County,11745
19,121,Iowa,Madison County,15753
19,123,Iowa,Mahaska County,22324
19,125,Iowa,Marion County,33294
19,127,Iowa,Marshall County,40746
19,129,Iowa,Mills County,14844
19,131,Iowa,Mitchell County,10832
19,133,Iowa,Monona County,8979
19,135,Iowa,Monroe County,7973
19,137,Iowa,Montgomery County,10234
19,139,Iowa,Muscatine County,43011
19,141,Iowa,O'Brien County,13984
19,143,Iowa,Osceola County,6154
19,145,Iowa,Page County,15527
19,147,Iowa,Palo Alto County,9133
19,149,Iowa,Plymouth County,24800
19,151,Iowa,Pocahontas County,7008
19,153,Iowa,Polk County,467711
19,155,Iowa,Pottawattamie County,93671
19,157,Iowa,Poweshiek County,18550
19,159,Iowa,Ringgold County,5068
19,161,Iowa,Sac County,10021
19,163,Iowa,Scott County,172126
19,165,Iowa,Shelby County,11927
19,167,Iowa,Sioux County,34937
19,169,Iowa,Story County,96021
19,171,Iowa,Tama County,17337
19,173,Iowa,Taylor County,6205
19,175,Iowa,Union County,12469
19,177,Iowa,Van Buren County,7344
19,179,Iowa,Wapello County,35173
19,181,Iowa,Warren County,48626
19,183,Iowa,Washington County,22247
19,185,Iowa,Wayne County,6385
19,187,Iowa,Webster County,37071
19,189,Iowa,Winnebago County,10609
19,191,Iowa,Winneshiek County,20709
19,193,Iowa,Woodbury County,102782
19,195,Iowa,Worth County,7569
19,197,Iowa,Wright County,12773
20,000,Kansas,Kansas,2911641
20,001,Kansas,Allen County,12717
20,003,Kansas,Anderson County,7808
20,005,Kansas,Atchison County,16398
20,007,Kansas,Barber County,4823
20,009,Kansas,Barton County,27103
20,011,Kansas,Bourbon County,14712
20,013,Kansas,Brown County,9776
20,015,Kansas,Butler County,66741
20,017,Kansas,Chase County,2679
20,019,Kansas,Chautauqua County,3402
20,021,Kansas,Cherokee County,20533
20,023,Kansas,Cheyenne County,2679
20,025,Kansas,Clark County,2096
20,027,Kansas,Clay County,8347
20,029,Kansas,Cloud County,9219
20,031,Kansas,Coffey County,8384
20,033,Kansas,Comanche County,1843
20,035,Kansas,Cowley County,35788
20,037,Kansas,Crawford County,39217
20,039,Kansas,Decatur County,2932
20,041,Kansas,Dickinson County,19303
20,043,Kansas,Doniphan County,7797
20,045,Kansas,Douglas County,118053
20,047,Kansas,Edwards County,2968
20,049,Kansas,Elk County,2605
20,051,Kansas,Ellis County,29029
20,053,Kansas,Ellsworth County,6343
20,055,Kansas,Finney County,37118
20,057,Kansas,Ford County,34536
20,059,Kansas,Franklin County,25609
20,061,Kansas,Geary County,37030
20,063,Kansas,Gove County,2640
20,065,Kansas,Graham County,2591
20,067,Kansas,Grant County,7733
20,069,Kansas,Gray County,6133
20,071,Kansas,Greeley County,1330
20,073,Kansas,Greenwood County,6244
20,075,Kansas,Hamilton County,2474
20,077,Kansas,Harper County,5817
20,079,Kansas,Harvey County,35073
20,081,Kansas,Haskell County,4064
20,083,Kansas,Hodgeman County,1893
20,085,Kansas,Jackson County,13338
20,087,Kansas,Jefferson County,18930
20,089,Kansas,Jewell County,2970
20,091,Kansas,Johnson County,580159
20,093,Kansas,Kearny County,3956
20,095,Kansas,Kingman County,7687
20,097,Kansas,Kiowa County,2564
20,099,Kansas,Labette County,20803
20,101,Kansas,Lane County,1670
20,103,Kansas,Leavenworth County,79315
20,105,Kansas,Lincoln County,3105
20,107,Kansas,Linn County,9536
20,109,Kansas,Logan County,2825
20,111,Kansas,Lyon County,33339
20,113,Kansas,McPherson County,28941
20,115,Kansas,Marion County,12103
20,117,Kansas,Marshall County,9936
20,119,Kansas,Meade County,4330
20,121,Kansas,Miami County,32553
20,123,Kansas,Mitchell County,6282
20,125,Kansas,Montgomery County,33314
20,127,Kansas,Morris County,5645
20,129,Kansas,Morton County,3007
20,131,Kansas,Nemaha County,10227
20,133,Kansas,Neosho County,16346
20,135,Kansas,Ness County,3005
20,137,Kansas,Norton County,5550
20,139,Kansas,Osage County,15847
20,141,Kansas,Osborne County,3683
20,143,Kansas,Ottawa County,5975
20,145,Kansas,Pawnee County,6838
20,147,Kansas,Phillips County,5428
20,149,Kansas,Pottawatomie County,23298
20,151,Kansas,Pratt County,9691
20,153,Kansas,Rawlins County,2506
20,155,Kansas,Reno County,63718
20,157,Kansas,Republic County,4725
20,159,Kansas,Rice County,9977
20,161,Kansas,Riley County,75247
20,163,Kansas,Rooks County,5174
20,165,Kansas,Rush County,3130
20,167,Kansas,Russell County,7039
20,169,Kansas,Saline County,55691
20,171,Kansas,Scott County,4964
20,173,Kansas,Sedgwick County,511574
20,175,Kansas,Seward County,23152
20,177,Kansas,Shawnee County,178725
20,179,Kansas,Sheridan County,2512
20,181,Kansas,Sherman County,5983
20,183,Kansas,Smith County,3704
20,185,Kansas,Stafford County,4236
20,187,Kansas,Stanton County,2072
20,189,Kansas,Stevens County,5806
20,191,Kansas,Sumner County,23535
20,193,Kansas,Thomas County,7904
20,195,Kansas,Trego County,2927
20,197,Kansas,Wabaunsee County,6951
20,199,Kansas,Wallace County,1518
20,201,Kansas,Washington County,5598
20,203,Kansas,Wichita County,2157
20,205,Kansas,Wilson County,8856
20,207,Kansas,Woodson County,3115
20,209,Kansas,Wyandotte County,163369
21,000,Kentucky,Kentucky,4425092
21,001,Kentucky,Adair County,19027
21,003,Kentucky,Allen County,20640
21,005,Kentucky,Anderson County,21979
21,007,Kentucky,Ballard County,8212
21,009,Kentucky,Barren County,43570
21,011,Kentucky,Bath County,12228
21,013,Kentucky,Bell County,27337
21,015,Kentucky,Boone County,127712
21,017,Kentucky,Bourbon County,20116
21,019,Kentucky,Boyd County,48325
21,021,Kentucky,Boyle County,29809
21,023,Kentucky,Bracken County,8321
21,025,Kentucky,Breathitt County,13484
21,027,Kentucky,Breckinridge County,20018
21,029,Kentucky,Bullitt County,78702
21,031,Kentucky,Butler County,12938
21,033,Kentucky,Caldwell County,12681
21,035,Kentucky,Calloway County,38343
21,037,Kentucky,Campbell County,92066
21,039,Kentucky,Carlisle County,4874
21,041,Kentucky,Carroll County,10699
21,043,Kentucky,Carter County,27158
21,045,Kentucky,Casey County,15808
21,047,Kentucky,Christian County,73309
21,049,Kentucky,Clark County,35757
21,051,Kentucky,Clay County,21013
21,053,Kentucky,Clinton County,10174
21,055,Kentucky,Crittenden County,9183
21,057,Kentucky,Cumberland County,6759
21,059,Kentucky,Daviess County,99259
21,061,Kentucky,Edmonson County,12007
21,063,Kentucky,Elliott County,7648
21,065,Kentucky,Estill County,14375
21,067,Kentucky,Fayette County,314488
21,069,Kentucky,Fleming County,14637
21,071,Kentucky,Floyd County,37756
21,073,Kentucky,Franklin County,50375
21,075,Kentucky,Fulton County,6238
21,077,Kentucky,Gallatin County,8636
21,079,Kentucky,Garrard County,17237
21,081,Kentucky,Grant County,24757
21,083,Kentucky,Graves County,37421
21,085,Kentucky,Grayson County,26221
21,087,Kentucky,Green County,11010
21,089,Kentucky,Greenup County,36068
21,091,Kentucky,Hancock County,8692
21,093,Kentucky,Hardin County,106439
21,095,Kentucky,Harlan County,27703
21,097,Kentucky,Harrison County,18763
21,099,Kentucky,Hart County,18454
21,101,Kentucky,Henderson County,46407
21,103,Kentucky,Henry County,15620
21,105,Kentucky,Hickman County,4612
21,107,Kentucky,Hopkins County,46222
21,109,Kentucky,Jackson County,13352
21,111,Kentucky,Jefferson County,763623
21,113,Kentucky,Jessamine County,51961
21,115,Kentucky,Johnson County,23175
21,117,Kentucky,Kenton County,165012
21,119,Kentucky,Knott County,15693
21,121,Kentucky,Knox County,31730
21,123,Kentucky,Larue County,14241
21,125,Kentucky,Laurel County,60094
21,127,Kentucky,Lawrence County,15745
21,129,Kentucky,Lee County,6752
21,131,Kentucky,Leslie County,10711
21,133,Kentucky,Letcher County,23123
21,135,Kentucky,Lewis County,13682
21,137,Kentucky,Lincoln County,24463
21,139,Kentucky,Livingston County,9316
21,141,Kentucky,Logan County,26910
21,143,Kentucky,Lyon County,8306
21,145,Kentucky,McCracken County,65018
21,147,Kentucky,McCreary County,17878
21,149,Kentucky,McLean County,9512
21,151,Kentucky,Madison County,87824
21,153,Kentucky,Magoffin County,12808
21,155,Kentucky,Marion County,19365
21,157,Kentucky,Marshall County,31101
21,159,Kentucky,Martin County,12307
21,161,Kentucky,Mason County,17099
21,163,Kentucky,Meade County,27924
21,165,Kentucky,Menifee County,6358
21,167,Kentucky,Mercer County,21407
21,169,Kentucky,Metcalfe County,9909
21,171,Kentucky,Monroe County,10667
21,173,Kentucky,Montgomery County,27608
21,175,Kentucky,Morgan County,13275
21,177,Kentucky,Muhlenberg County,31183
21,179,Kentucky,Nelson County,45126
21,181,Kentucky,Nicholas County,7131
21,183,Kentucky,Ohio County,24216
21,185,Kentucky,Oldham County,64875
21,187,Kentucky,Owen County,10730
21,189,Kentucky,Owsley County,4461
21,191,Kentucky,Pendleton County,14408
21,193,Kentucky,Perry County,27565
21,195,Kentucky,Pike County,61792
21,197,Kentucky,Powell County,12269
21,199,Kentucky,Pulaski County,63782
21,201,Kentucky,Robertson County,2138
21,203,Kentucky,Rockcastle County,16942
21,205,Kentucky,Rowan County,23892
21,207,Kentucky,Russell County,17662
21,209,Kentucky,Scott County,52420
21,211,Kentucky,Shelby County,45632
21,213,Kentucky,Simpson County,18006
21,215,Kentucky,Spencer County,17894
21,217,Kentucky,Taylor County,25420
21,219,Kentucky,Todd County,12531
21,221,Kentucky,Trigg County,14233
21,223,Kentucky,Trimble County,8769
21,225,Kentucky,Union County,15050
21,227,Kentucky,Warren County,122851
21,229,Kentucky,Washington County,12063
21,231,Kentucky,Wayne County,20464
21,233,Kentucky,Webster County,13170
21,235,Kentucky,Whitley County,36129
21,237,Kentucky,Wolfe County,7259
21,239,Kentucky,Woodford County,25793
22,000,Louisiana,Louisiana,4670724
22,001,Louisiana,Acadia Parish,62577
22,003,Louisiana,Allen Parish,25683
22,005,Louisiana,Ascension Parish,119455
22,007,Louisiana,Assumption Parish,22842
22,009,Louisiana,Avoyelles Parish,41103
22,011,Louisiana,Beauregard Parish,36462
22,013,Louisiana,Bienville Parish,13786
22,015,Louisiana,Bossier Parish,125175
22,017,Louisiana,Caddo Parish,251460
22,019,Louisiana,Calcasieu Parish,198788
22,021,Louisiana,Caldwell Parish,9993
22,023,Louisiana,Cameron Parish,6817
22,025,Louisiana,Catahoula Parish,10147
22,027,Louisiana,Claiborne Parish,16295
22,029,Louisiana,Concordia Parish,20142
22,031,Louisiana,De Soto Parish,27052
22,033,Louisiana,East Baton Rouge Parish,446753
22,035,Louisiana,East Carroll Parish,7307
22,037,Louisiana,East Feliciana Parish,19696
22,039,Louisiana,Evangeline Parish,33743
22,041,Louisiana,Franklin Parish,20410
22,043,Louisiana,Grant Parish,22343
22,045,Louisiana,Iberia Parish,74103
22,047,Louisiana,Iberville Parish,33095
22,049,Louisiana,Jackson Parish,15858
22,051,Louisiana,Jefferson Parish,436275
22,053,Louisiana,Jefferson Davis Parish,31439
22,055,Louisiana,Lafayette Parish,240098
22,057,Louisiana,Lafourche Parish,98325
22,059,Louisiana,LaSalle Parish,14974
22,061,Louisiana,Lincoln Parish,47774
22,063,Louisiana,Livingston Parish,137788
22,065,Louisiana,Madison Parish,11514
22,067,Louisiana,Morehouse Parish,26395
22,069,Louisiana,Natchitoches Parish,39179
22,071,Louisiana,Orleans Parish,389617
22,073,Louisiana,Ouachita Parish,156761
22,075,Louisiana,Plaquemines Parish,23495
22,077,Louisiana,Pointe Coupee Parish,22251
22,079,Louisiana,Rapides Parish,132141
22,081,Louisiana,Red River Parish,8593
22,083,Louisiana,Richland Parish,20523
22,085,Louisiana,Sabine Parish,24186
22,087,Louisiana,St. Bernard Parish,45408
22,089,Louisiana,St. Charles Parish,52812
22,091,Louisiana,St. Helena Parish,10567
22,093,Louisiana,St. James Parish,21567
22,095,Louisiana,St. John the Baptist Parish,43626
22,097,Louisiana,St. Landry Parish,83848
22,099,Louisiana,St. Martin Parish,53835
22,101,Louisiana,St. Mary Parish,52810
22,103,Louisiana,St. Tammany Parish,250088
22,105,Louisiana,Tangipahoa Parish,128755
22,107,Louisiana,Tensas Parish,4740
22,109,Louisiana,Terrebonne Parish,113972
22,111,Louisiana,Union Parish,22477
22,113,Louisiana,Vermilion Parish,59875
22,115,Louisiana,Vernon Parish,50803
22,117,Louisiana,Washington Parish,46371
22,119,Louisiana,Webster Parish,40021
22,121,Louisiana,West Baton Rouge Parish,25490
22,123,Louisiana,West Carroll Parish,11293
22,125,Louisiana,West Feliciana Parish,15385
22,127,Louisiana,Winn Parish,14568
23,000,Maine,Maine,1329328
23,001,Maine,Androscoggin County,107233
23,003,Maine,Aroostook County,68628
23,005,Maine,Cumberland County,289977
23,007,Maine,Franklin County,29991
23,009,Maine,Hancock County,54659
23,011,Maine,Kennebec County,119980
23,013,Maine,Knox County,39855
23,015,Maine,Lincoln County,33969
23,017,Maine,Oxford County,57202
23,019,Maine,Penobscot County,152692
23,021,Maine,Piscataquis County,16931
23,023,Maine,Sagadahoc County,35149
23,025,Maine,Somerset County,51113
23,027,Maine,Waldo County,39155
23,029,Maine,Washington County,31625
23,031,Maine,York County,201169
24,000,Maryland,Maryland,6006401
24,001,Maryland,Allegany County,72528
24,003,Maryland,Anne Arundel County,564195
24,005,Maryland,Baltimore County,831128
24,009,Maryland,Calvert County,90595
24,011,Maryland,Caroline County,32579
24,013,Maryland,Carroll County,167627
24,015,Maryland,Cecil County,102382
24,017,Maryland,Charles County,156118
24,019,Maryland,Dorchester County,32384
24,021,Maryland,Frederick County,245322
24,023,Maryland,Garrett County,29460
24,025,Maryland,Harford County,250290
24,027,Maryland,Howard County,313414
24,029,Maryland,Kent County,19787
24,031,Maryland,Montgomery County,1040116
24,033,Maryland,Prince George's County,909535
24,035,Maryland,Queen Anne's County,48904
24,037,Maryland,St. Mary's County,111413
24,039,Maryland,Somerset County,25768
24,041,Maryland,Talbot County,37512
24,043,Maryland,Washington County,149585
24,045,Maryland,Wicomico County,102370
24,047,Maryland,Worcester County,51540
24,510,Maryland,Baltimore city,621849
25,000,Massachusetts,Massachusetts,6794422
25,001,Massachusetts,Barnstable County,214333
25,003,Massachusetts,Berkshire County,127828
25,005,Massachusetts,Bristol County,556772
25,007,Massachusetts,Dukes County,17299
25,009,Massachusetts,Essex County,776043
25,011,Massachusetts,Franklin County,70601
25,013,Massachusetts,Hampden County,470690
25,015,Massachusetts,Hampshire County,161292
25,017,Massachusetts,Middlesex County,1585139
25,019,Massachusetts,Nantucket County,10925
25,021,Massachusetts,Norfolk County,696023
25,023,Massachusetts,Plymouth County,510393
25,025,Massachusetts,Suffolk County,778121
25,027,Massachusetts,Worcester County,818963
26,000,Michigan,Michigan,9922576
26,001,Michigan,Alcona County,10349
26,003,Michigan,Alger County,9383
26,005,Michigan,Allegan County,114625
26,007,Michigan,Alpena County,28803
26,009,Michigan,Antrim County,23154
26,011,Michigan,Arenac County,15261
26,013,Michigan,Baraga County,8575
26,015,Michigan,Barry County,59314
26,017,Michigan,Bay County,105659
26,019,Michigan,Benzie County,17457
26,021,Michigan,Berrien County,154636
26,023,Michigan,Branch County,43664
26,025,Michigan,Calhoun County,134314
26,027,Michigan,Cass County,51657
26,029,Michigan,Charlevoix County,26238
26,031,Michigan,Cheboygan County,25427
26,033,Michigan,Chippewa County,38033
26,035,Michigan,Clare County,30553
26,037,Michigan,Clinton County,77390
26,039,Michigan,Crawford County,13801
26,041,Michigan,Delta County,36377
26,043,Michigan,Dickinson County,25788
26,045,Michigan,Eaton County,108801
26,047,Michigan,Emmet County,33161
26,049,Michigan,Genesee County,410849
26,051,Michigan,Gladwin County,25164
26,053,Michigan,Gogebic County,15431
26,055,Michigan,Grand Traverse County,91636
26,057,Michigan,Gratiot County,41540
26,059,Michigan,Hillsdale County,45941
26,061,Michigan,Houghton County,36380
26,063,Michigan,Huron County,31883
26,065,Michigan,Ingham County,286085
26,067,Michigan,Ionia County,64223
26,069,Michigan,Iosco County,25345
26,071,Michigan,Iron County,11348
26,073,Michigan,Isabella County,70698
26,075,Michigan,Jackson County,159494
26,077,Michigan,Kalamazoo County,260263
26,079,Michigan,Kalkaska County,17260
26,081,Michigan,Kent County,636369
26,083,Michigan,Keweenaw County,2168
26,085,Michigan,Lake County,11424
26,087,Michigan,Lapeer County,88373
26,089,Michigan,Leelanau County,21981
26,091,Michigan,Lenawee County,98573
26,093,Michigan,Livingston County,187316
26,095,Michigan,Luce County,6415
26,097,Michigan,Mackinac County,10890
26,099,Michigan,Macomb County,864840
26,101,Michigan,Manistee County,24461
26,103,Michigan,Marquette County,67215
26,105,Michigan,Mason County,28783
26,107,Michigan,Mecosta County,43067
26,109,Michigan,Menominee County,23548
26,111,Michigan,Midland County,83632
26,113,Michigan,Missaukee County,14903
26,115,Michigan,Monroe County,149568
26,117,Michigan,Montcalm County,62945
26,119,Michigan,Montmorency County,9259
26,121,Michigan,Muskegon County,172790
26,123,Michigan,Newaygo County,47948
26,125,Michigan,Oakland County,1242304
26,127,Michigan,Oceana County,26105
26,129,Michigan,Ogemaw County,20937
26,131,Michigan,Ontonagon County,6007
26,133,Michigan,Osceola County,23058
26,135,Michigan,Oscoda County,8251
26,137,Michigan,Otsego County,24253
26,139,Michigan,Ottawa County,279955
26,141,Michigan,Presque Isle County,12841
26,143,Michigan,Roscommon County,23898
26,145,Michigan,Saginaw County,193307
26,147,Michigan,St. Clair County,159875
26,149,Michigan,St. Joseph County,61018
26,151,Michigan,Sanilac County,41475
26,153,Michigan,Schoolcraft County,8173
26,155,Michigan,Shiawassee County,68619
26,157,Michigan,Tuscola County,53777
26,159,Michigan,Van Buren County,75077
26,161,Michigan,Washtenaw County,358880
26,163,Michigan,Wayne County,1759335
26,165,Michigan,Wexford County,33003
27,000,Minnesota,Minnesota,5489594
27,001,Minnesota,Aitkin County,15702
27,003,Minnesota,Anoka County,344151
27,005,Minnesota,Becker County,33386
27,007,Minnesota,Beltrami County,45672
27,009,Minnesota,Benton County,39710
27,011,Minnesota,Big Stone County,5040
27,013,Minnesota,Blue Earth County,65787
27,015,Minnesota,Brown County,25313
27,017,Minnesota,Carlton County,35569
27,019,Minnesota,Carver County,98741
27,021,Minnesota,Cass County,28706
27,023,Minnesota,Chippewa County,12109
27,025,Minnesota,Chisago County,54293
27,027,Minnesota,Clay County,62324
27,029,Minnesota,Clearwater County,8803
27,031,Minnesota,Cook County,5194
27,033,Minnesota,Cottonwood County,11549
27,035,Minnesota,Crow Wing County,63428
27,037,Minnesota,Dakota County,414686
27,039,Minnesota,Dodge County,20364
27,041,Minnesota,Douglas County,37075
27,043,Minnesota,Faribault County,14050
27,045,Minnesota,Fillmore County,20834
27,047,Minnesota,Freeborn County,30613
27,049,Minnesota,Goodhue County,46435
27,051,Minnesota,Grant County,5903
27,053,Minnesota,Hennepin County,1223149
27,055,Minnesota,Houston County,18773
27,057,Minnesota,Hubbard County,20655
27,059,Minnesota,Isanti County,38429
27,061,Minnesota,Itasca County,45435
27,063,Minnesota,Jackson County,10079
27,065,Minnesota,Kanabec County,15837
27,067,Minnesota,Kandiyohi County,42542
27,069,Minnesota,Kittson County,4424
27,071,Minnesota,Koochiching County,12841
27,073,Minnesota,Lac qui Parle County,6856
27,075,Minnesota,Lake County,10631
27,077,Minnesota,Lake of the Woods County,3923
27,079,Minnesota,Le Sueur County,27663
27,081,Minnesota,Lincoln County,5771
27,083,Minnesota,Lyon County,25673
27,085,Minnesota,McLeod County,35932
27,087,Minnesota,Mahnomen County,5457
27,089,Minnesota,Marshall County,9423
27,091,Minnesota,Martin County,20022
27,093,Minnesota,Meeker County,23102
27,095,Minnesota,Mille Lacs County,25788
27,097,Minnesota,Morrison County,32775
27,099,Minnesota,Mower County,39116
27,101,Minnesota,Murray County,8413
27,103,Minnesota,Nicollet County,33347
27,105,Minnesota,Nobles County,21770
27,107,Minnesota,Norman County,6678
27,109,Minnesota,Olmsted County,151436
27,111,Minnesota,Otter Tail County,57716
27,113,Minnesota,Pennington County,14219
27,115,Minnesota,Pine County,29069
27,117,Minnesota,Pipestone County,9271
27,119,Minnesota,Polk County,31533
27,121,Minnesota,Pope County,11041
27,123,Minnesota,Ramsey County,538133
27,125,Minnesota,Red Lake County,4055
27,127,Minnesota,Redwood County,15471
27,129,Minnesota,Renville County,14892
27,131,Minnesota,Rice County,65400
27,133,Minnesota,Rock County,9600
27,135,Minnesota,Roseau County,15770
27,137,Minnesota,St. Louis County,200431
27,139,Minnesota,Scott County,141660
27,141,Minnesota,Sherburne County,91705
27,143,Minnesota,Sibley County,14875
27,145,Minnesota,Stearns County,154708
27,147,Minnesota,Steele County,36755
27,149,Minnesota,Stevens County,9796
27,151,Minnesota,Swift County,9340
27,153,Minnesota,Todd County,24257
27,155,Minnesota,Traverse County,3401
27,157,Minnesota,Wabasha County,21239
27,159,Minnesota,Wadena County,13875
27,161,Minnesota,Waseca County,18989
27,163,Minnesota,Washington County,251597
27,165,Minnesota,Watonwan County,10952
27,167,Minnesota,Wilkin County,6396
27,169,Minnesota,Winona County,50885
27,171,Minnesota,Wright County,131311
27,173,Minnesota,Yellow Medicine County,9875
28,000,Mississippi,Mississippi,2992333
28,001,Mississippi,Adams County,31254
28,003,Mississippi,Alcorn County,37388
28,005,Mississippi,Amite County,12574
28,007,Mississippi,Attala County,19043
28,009,Mississippi,Benton County,8182
28,011,Mississippi,Bolivar County,33322
28,013,Mississippi,Calhoun County,14717
28,015,Mississippi,Carroll County,10243
28,017,Mississippi,Chickasaw County,17328
28,019,Mississippi,Choctaw County,8299
28,021,Mississippi,Claiborne County,9150
28,023,Mississippi,Clarke County,16006
28,025,Mississippi,Clay County,20048
28,027,Mississippi,Coahoma County,24620
28,029,Mississippi,Copiah County,28773
28,031,Mississippi,Covington County,19543
28,033,Mississippi,DeSoto County,173323
28,035,Mississippi,Forrest County,75944
28,037,Mississippi,Franklin County,7743
28,039,Mississippi,George County,23373
28,041,Mississippi,Greene County,13522
28,043,Mississippi,Grenada County,21578
28,045,Mississippi,Hancock County,46420
28,047,Mississippi,Harrison County,201410
28,049,Mississippi,Hinds County,242891
28,051,Mississippi,Holmes County,18340
28,053,Mississippi,Humphreys County,8669
28,055,Mississippi,Issaquena County,1337
28,057,Mississippi,Itawamba County,23609
28,059,Mississippi,Jackson County,141425
28,061,Mississippi,Jasper County,16569
28,063,Mississippi,Jefferson County,7507
28,065,Mississippi,Jefferson Davis County,11665
28,067,Mississippi,Jones County,68215
28,069,Mississippi,Kemper County,9969
28,071,Mississippi,Lafayette County,53154
28,073,Mississippi,Lamar County,60618
28,075,Mississippi,Lauderdale County,78524
28,077,Mississippi,Lawrence County,12622
28,079,Mississippi,Leake County,22763
28,081,Mississippi,Lee County,85300
28,083,Mississippi,Leflore County,30999
28,085,Mississippi,Lincoln County,34649
28,087,Mississippi,Lowndes County,59710
28,089,Mississippi,Madison County,103465
28,091,Mississippi,Marion County,25563
28,093,Mississippi,Marshall County,35916
28,095,Mississippi,Monroe County,35827
28,097,Mississippi,Montgomery County,10152
28,099,Mississippi,Neshoba County,29463
28,101,Mississippi,Newton County,21747
28,103,Mississippi,Noxubee County,11043
28,105,Mississippi,Oktibbeha County,49800
28,107,Mississippi,Panola County,34167
28,109,Mississippi,Pearl River County,55191
28,111,Mississippi,Perry County,12277
28,113,Mississippi,Pike County,39956
28,115,Mississippi,Pontotoc County,30908
28,117,Mississippi,Prentiss County,25459
28,119,Mississippi,Quitman County,7486
28,121,Mississippi,Rankin County,149039
28,123,Mississippi,Scott County,28265
28,125,Mississippi,Sharkey County,4585
28,127,Mississippi,Simpson County,27222
28,129,Mississippi,Smith County,16059
28,131,Mississippi,Stone County,18070
28,133,Mississippi,Sunflower County,27005
28,135,Mississippi,Tallahatchie County,14588
28,137,Mississippi,Tate County,28296
28,139,Mississippi,Tippah County,22131
28,141,Mississippi,Tishomingo County,19552
28,143,Mississippi,Tunica County,10343
28,145,Mississippi,Union County,28429
28,147,Mississippi,Walthall County,14638
28,149,Mississippi,Warren County,47485
28,151,Mississippi,Washington County,48130
28,153,Mississippi,Wayne County,20566
28,155,Mississippi,Webster County,9899
28,157,Mississippi,Wilkinson County,9122
28,159,Mississippi,Winston County,18317
28,161,Mississippi,Yalobusha County,12447
28,163,Mississippi,Yazoo County,27387
29,000,Missouri,Missouri,6083672
29,001,Missouri,Adair County,25378
29,003,Missouri,Andrew County,17296
29,005,Missouri,Atchison County,5306
29,007,Missouri,Audrain County,26096
